Route,SUB,Direction,StopOrder,StopID,PercentDone,ID
122_IB_extra,122_16,IB,41,820,81.25,804
122_IB_extra,122_16,IB,42,821,82.42,805
122_IB_extra,122_16,IB,43,63,84.53,806
122_IB_extra,122_16,IB,44,64,85.44,807
122_IB_extra,122_16,IB,45,65,86.29,808
122_IB_extra,122_16,IB,46,66,87.47,809
122_IB_extra,122_16,IB,47,4498,88.73,810
122_IB_extra,122_16,IB,48,1660,91.53,811
122_IB_extra,122_16,IB,49,1661,93,812
122_IB_extra,122_16,IB,50,4523,95.86,813
122_IB_extra,122_16,IB,51,4524,97.2,814
122_IB_extra,122_16,IB,52,4322,100,815
7_IB_extra,7_74,IB,1,7639,0,816
7_IB_extra,7_74,IB,2,7640,1.48,817
7_IB_extra,7_74,IB,3,5047,3.97,818
7_IB_extra,7_74,IB,4,3224,7.34,819
7_IB_extra,7_74,IB,5,3225,9.5,820
7_IB_extra,7_74,IB,6,3226,11.25,821
7_IB_extra,7_74,IB,7,3227,12.18,822
7_IB_extra,7_74,IB,8,3228,13.63,823
7_IB_extra,7_74,IB,9,3229,15.09,824
7_IB_extra,7_74,IB,10,7644,16.12,825
7_IB_extra,7_74,IB,11,7645,17.97,826
7_IB_extra,7_74,IB,12,7646,19.59,827
7_IB_extra,7_74,IB,13,3238,21.62,828
7_IB_extra,7_74,IB,14,3239,22.28,829
7_IB_extra,7_74,IB,15,3240,23.77,830
7_IB_extra,7_74,IB,16,3068,25.46,831
7_IB_extra,7_74,IB,17,3069,26.35,832
7_IB_extra,7_74,IB,18,3070,27.69,833
7_IB_extra,7_74,IB,19,2041,29.58,834
7_IB_extra,7_74,IB,20,3071,31.49,835
7_IB_extra,7_74,IB,21,3072,32.33,836
7_IB_extra,7_74,IB,22,3073,33.97,837
7_IB_extra,7_74,IB,23,3074,35.22,838
7_IB_extra,7_74,IB,24,3075,35.98,839
7_IB_extra,7_74,IB,25,3076,36.98,840
7_IB_extra,7_74,IB,26,3077,37.59,841
7_IB_extra,7_74,IB,27,7653,39.91,842
7_IB_extra,7_74,IB,28,6333,41.55,843
7_IB_extra,7_74,IB,29,3084,43.09,844
7_IB_extra,7_74,IB,30,469,45.32,845
7_IB_extra,7_74,IB,31,470,46.6,846
7_IB_extra,7_74,IB,32,471,47.36,847
7_IB_extra,7_74,IB,33,472,48.06,848
7_IB_extra,7_74,IB,34,473,49.37,849
7_IB_extra,7_74,IB,35,4705,50.24,850
7_IB_extra,7_74,IB,36,475,51.43,851
7_IB_extra,7_74,IB,37,476,53.02,852
7_IB_extra,7_74,IB,38,477,53.86,853
7_IB_extra,7_74,IB,39,478,55.18,854
7_IB_extra,7_74,IB,40,479,56.56,855
7_IB_extra,7_74,IB,41,480,58.09,856
7_IB_extra,7_74,IB,42,481,58.76,857
7_IB_extra,7_74,IB,43,482,59.74,858
7_IB_extra,7_74,IB,44,483,60.49,859
7_IB_extra,7_74,IB,45,485,62.41,860
7_IB_extra,7_74,IB,46,487,64.7,861
7_IB_extra,7_74,IB,47,488,66.44,862
7_IB_extra,7_74,IB,48,489,67.25,863
7_IB_extra,7_74,IB,49,490,68.66,864
7_IB_extra,7_74,IB,50,491,70.24,865
7_IB_extra,7_74,IB,51,492,71.37,866
7_IB_extra,7_74,IB,52,493,73.07,867
7_IB_extra,7_74,IB,53,494,75.06,868
7_IB_extra,7_74,IB,54,495,77.63,869
7_IB_extra,7_74,IB,55,400,79.03,870
7_IB_extra,7_74,IB,56,281,87.99,871
7_IB_extra,7_74,IB,57,4,91.5,872
7_IB_extra,7_74,IB,58,4962,100,873
17A_OB_extra,17A_11,OB,1,4747,0,874
17A_OB_extra,17A_11,OB,2,7298,8,875
17A_OB_extra,17A_11,OB,3,2294,10.53,876
17A_OB_extra,17A_11,OB,4,6039,12.2,877
17A_OB_extra,17A_11,OB,5,1816,13.12,878
17A_OB_extra,17A_11,OB,6,6171,14.54,879
17A_OB_extra,17A_11,OB,7,4974,16.06,880
17A_OB_extra,17A_11,OB,8,4976,17.17,881
17A_OB_extra,17A_11,OB,9,2510,19.02,882
17A_OB_extra,17A_11,OB,10,7242,20.3,883
17A_OB_extra,17A_11,OB,11,7238,20.95,884
17A_OB_extra,17A_11,OB,12,7224,21.83,885
17A_OB_extra,17A_11,OB,13,1581,22.43,886
17A_OB_extra,17A_11,OB,14,4793,25.12,887
17A_OB_extra,17A_11,OB,15,6068,26.78,888
17A_OB_extra,17A_11,OB,16,1584,27.4,889
17A_OB_extra,17A_11,OB,17,983,29.57,890
17A_OB_extra,17A_11,OB,18,984,31.2,891
17A_OB_extra,17A_11,OB,19,985,32.07,892
17A_OB_extra,17A_11,OB,20,987,33.57,893
17A_OB_extra,17A_11,OB,21,988,36.13,894
17A_OB_extra,17A_11,OB,22,138,37.47,895
17A_OB_extra,17A_11,OB,23,139,38.79,896
17A_OB_extra,17A_11,OB,24,140,39.88,897
17A_OB_extra,17A_11,OB,25,141,40.89,898
17A_OB_extra,17A_11,OB,26,142,41.75,899
17A_OB_extra,17A_11,OB,27,143,42.73,900
17A_OB_extra,17A_11,OB,28,92,46.06,901
17A_OB_extra,17A_11,OB,29,93,47.18,902
17A_OB_extra,17A_11,OB,30,94,49.06,903
17A_OB_extra,17A_11,OB,31,126,51.32,904
17A_OB_extra,17A_11,OB,32,989,53.64,905
17A_OB_extra,17A_11,OB,33,6009,55.36,906
17A_OB_extra,17A_11,OB,34,990,56.95,907
17A_OB_extra,17A_11,OB,35,991,58.34,908
17A_OB_extra,17A_11,OB,36,992,62.68,909
17A_OB_extra,17A_11,OB,37,7044,64.81,910
17A_OB_extra,17A_11,OB,38,993,65.68,911
17A_OB_extra,17A_11,OB,39,5060,67.79,912
17A_OB_extra,17A_11,OB,40,5061,68.6,913
17A_OB_extra,17A_11,OB,41,1235,69.16,914
17A_OB_extra,17A_11,OB,42,1251,70.23,915
17A_OB_extra,17A_11,OB,43,253,73.7,916
17A_OB_extra,17A_11,OB,44,7130,77,917
17A_OB_extra,17A_11,OB,45,1237,77.5,918
17A_OB_extra,17A_11,OB,46,1253,79.64,919
17A_OB_extra,17A_11,OB,47,997,81.98,920
17A_OB_extra,17A_11,OB,48,998,82.76,921
17A_OB_extra,17A_11,OB,49,999,83.6,922
17A_OB_extra,17A_11,OB,50,1000,84.76,923
17A_OB_extra,17A_11,OB,51,1001,85.57,924
17A_OB_extra,17A_11,OB,52,1002,88.14,925
17A_OB_extra,17A_11,OB,53,1003,89.74,926
17A_OB_extra,17A_11,OB,54,1004,91.15,927
17A_OB_extra,17A_11,OB,55,1005,92.09,928
17A_OB_extra,17A_11,OB,56,1006,93.37,929
17A_OB_extra,17A_11,OB,57,1007,94.21,930
17A_OB_extra,17A_11,OB,58,1008,95.99,931
17A_OB_extra,17A_11,OB,59,1009,96.76,932
17A_OB_extra,17A_11,OB,60,1010,97.77,933
17A_OB_extra,17A_11,OB,61,1012,100,934
13_OB_extra,13_61,OB,1,324,0,935
13_OB_extra,13_61,OB,2,6235,0.71,936
13_OB_extra,13_61,OB,3,327,3.31,937
13_OB_extra,13_61,OB,4,6016,6.61,938
13_OB_extra,13_61,OB,5,6017,7.5,939
13_OB_extra,13_61,OB,6,7192,7.89,940
13_OB_extra,13_61,OB,7,4683,8.72,941
13_OB_extra,13_61,OB,8,107,9.63,942
13_OB_extra,13_61,OB,9,6125,10.78,943
13_OB_extra,13_61,OB,10,7092,12.01,944
13_OB_extra,13_61,OB,11,110,12.77,945
13_OB_extra,13_61,OB,12,112,14.58,946
13_OB_extra,13_61,OB,13,113,16.62,947
13_OB_extra,13_61,OB,14,114,17.14,948
13_OB_extra,13_61,OB,15,115,18.16,949
13_OB_extra,13_61,OB,16,37,19.01,950
13_OB_extra,13_61,OB,17,38,20.22,951
13_OB_extra,13_61,OB,18,39,20.71,952
13_OB_extra,13_61,OB,19,116,22.12,953
13_OB_extra,13_61,OB,20,117,22.49,954
13_OB_extra,13_61,OB,21,118,23.04,955
13_OB_extra,13_61,OB,22,119,24.55,956
13_OB_extra,13_61,OB,23,44,25.33,957
13_OB_extra,13_61,OB,24,7603,26.12,958
13_OB_extra,13_61,OB,25,45,26.9,959
13_OB_extra,13_61,OB,26,46,28.3,960
13_OB_extra,13_61,OB,27,47,29.41,961
13_OB_extra,13_61,OB,28,48,30.35,962
13_OB_extra,13_61,OB,29,49,31.74,963
13_OB_extra,13_61,OB,30,51,33.52,964
13_OB_extra,13_61,OB,31,52,34.58,965
13_OB_extra,13_61,OB,32,261,36.34,966
13_OB_extra,13_61,OB,33,270,38.34,967
13_OB_extra,13_61,OB,34,335,42.2,968
13_OB_extra,13_61,OB,35,4521,45.64,969
13_OB_extra,13_61,OB,36,1935,49.3,970
13_OB_extra,13_61,OB,37,1937,51.64,971
13_OB_extra,13_61,OB,38,1938,52.47,972
13_OB_extra,13_61,OB,39,1939,53.81,973
13_OB_extra,13_61,OB,40,1940,55.33,974
13_OB_extra,13_61,OB,41,1941,56.03,975
13_OB_extra,13_61,OB,42,1942,57.32,976
13_OB_extra,13_61,OB,43,1943,58.13,977
13_OB_extra,13_61,OB,44,1944,58.98,978
13_OB_extra,13_61,OB,45,1945,60.87,979
13_OB_extra,13_61,OB,46,1946,61.91,980
13_OB_extra,13_61,OB,47,1947,62.34,981
13_OB_extra,13_61,OB,48,1948,63.78,982
13_OB_extra,13_61,OB,49,1949,64.47,983
13_OB_extra,13_61,OB,50,1950,65.28,984
13_OB_extra,13_61,OB,51,1951,66.94,985
13_OB_extra,13_61,OB,52,1952,67.33,986
13_OB_extra,13_61,OB,53,1953,67.7,987
13_OB_extra,13_61,OB,54,1954,68.24,988
13_OB_extra,13_61,OB,55,1955,68.75,989
13_OB_extra,13_61,OB,56,1956,69.77,990
13_OB_extra,13_61,OB,57,1957,70.35,991
13_OB_extra,13_61,OB,58,1958,70.61,992
13_OB_extra,13_61,OB,59,1959,71.95,993
13_OB_extra,13_61,OB,60,1960,72.66,994
13_OB_extra,13_61,OB,61,4379,74.38,995
13_OB_extra,13_61,OB,62,1963,76.03,996
13_OB_extra,13_61,OB,63,4549,76.4,997
13_OB_extra,13_61,OB,64,1964,77.07,998
13_OB_extra,13_61,OB,65,4674,78.12,999
13_OB_extra,13_61,OB,66,4663,79.45,1000
13_OB_extra,13_61,OB,67,4664,80.51,1001
13_OB_extra,13_61,OB,68,2160,82.67,1002
13_OB_extra,13_61,OB,69,2161,83.42,1003
13_OB_extra,13_61,OB,70,4665,83.82,1004
13_OB_extra,13_61,OB,71,4666,85.19,1005
13_OB_extra,13_61,OB,72,4667,85.65,1006
13_OB_extra,13_61,OB,73,4668,86.43,1007
13_OB_extra,13_61,OB,74,4677,87.91,1008
13_OB_extra,13_61,OB,75,2136,88.54,1009
13_OB_extra,13_61,OB,76,2137,89.02,1010
13_OB_extra,13_61,OB,77,7201,89.39,1011
13_OB_extra,13_61,OB,78,2138,89.84,1012
13_OB_extra,13_61,OB,79,2139,90.16,1013
13_OB_extra,13_61,OB,80,2140,90.83,1014
13_OB_extra,13_61,OB,81,2141,91.33,1015
13_OB_extra,13_61,OB,82,2142,91.69,1016
13_OB_extra,13_61,OB,83,2143,92.24,1017
13_OB_extra,13_61,OB,84,2145,92.89,1018
13_OB_extra,13_61,OB,85,4670,93.55,1019
13_OB_extra,13_61,OB,86,2165,94.44,1020
13_OB_extra,13_61,OB,87,2166,94.65,1021
13_OB_extra,13_61,OB,88,4545,96.23,1022
13_OB_extra,13_61,OB,89,4552,97.25,1023
13_OB_extra,13_61,OB,90,4554,97.54,1024
13_OB_extra,13_61,OB,91,7229,100,1025
75_IB_extra,75_21,IB,1,2038,0,1026
75_IB_extra,75_21,IB,2,2039,0.67,1027
75_IB_extra,75_21,IB,3,2040,2.15,1028
75_IB_extra,75_21,IB,4,2041,4.49,1029
75_IB_extra,75_21,IB,5,2042,6.29,1030
75_IB_extra,75_21,IB,6,2043,6.82,1031
75_IB_extra,75_21,IB,7,2044,7.24,1032
75_IB_extra,75_21,IB,8,2045,7.84,1033
75_IB_extra,75_21,IB,9,2046,8.96,1034
75_IB_extra,75_21,IB,10,4568,10.62,1035
75_IB_extra,75_21,IB,11,4569,11.83,1036
75_IB_extra,75_21,IB,12,7658,12.25,1037
75_IB_extra,75_21,IB,13,4570,12.64,1038
75_IB_extra,75_21,IB,14,2056,14.7,1039
75_IB_extra,75_21,IB,15,2057,16.04,1040
75_IB_extra,75_21,IB,16,2058,16.78,1041
75_IB_extra,75_21,IB,17,2059,17.34,1042
75_IB_extra,75_21,IB,18,2060,19.12,1043
75_IB_extra,75_21,IB,19,2061,20.07,1044
75_IB_extra,75_21,IB,20,2062,21.37,1045
75_IB_extra,75_21,IB,21,2063,22.03,1046
75_IB_extra,75_21,IB,22,2064,23.23,1047
75_IB_extra,75_21,IB,23,2065,23.79,1048
75_IB_extra,75_21,IB,24,4637,25.08,1049
75_IB_extra,75_21,IB,25,3322,27.06,1050
75_IB_extra,75_21,IB,26,3563,28.05,1051
75_IB_extra,75_21,IB,27,444,29.1,1052
75_IB_extra,75_21,IB,28,445,29.69,1053
75_IB_extra,75_21,IB,29,4779,30.5,1054
75_IB_extra,75_21,IB,30,7057,31.22,1055
75_IB_extra,75_21,IB,31,4847,33.24,1056
75_IB_extra,75_21,IB,32,4848,36.89,1057
75_IB_extra,75_21,IB,33,449,37.38,1058
75_IB_extra,75_21,IB,34,450,37.75,1059
75_IB_extra,75_21,IB,35,3181,39.57,1060
75_IB_extra,75_21,IB,36,447,42.5,1061
75_IB_extra,75_21,IB,37,5045,43.26,1062
75_IB_extra,75_21,IB,38,7393,43.73,1063
75_IB_extra,75_21,IB,39,2880,44.3,1064
75_IB_extra,75_21,IB,40,2882,44.72,1065
75_IB_extra,75_21,IB,41,2883,45.29,1066
75_IB_extra,75_21,IB,42,2885,47.08,1067
75_IB_extra,75_21,IB,43,2886,47.62,1068
75_IB_extra,75_21,IB,44,2887,48,1069
75_IB_extra,75_21,IB,45,4587,50.17,1070
75_IB_extra,75_21,IB,46,2842,52.71,1071
75_IB_extra,75_21,IB,47,2843,54.02,1072
75_IB_extra,75_21,IB,48,2844,54.44,1073
75_IB_extra,75_21,IB,49,2845,55.6,1074
75_IB_extra,75_21,IB,50,2846,56.76,1075
75_IB_extra,75_21,IB,51,2847,57.12,1076
75_IB_extra,75_21,IB,52,4397,57.61,1077
75_IB_extra,75_21,IB,53,2848,59.09,1078
75_IB_extra,75_21,IB,54,2849,59.78,1079
75_IB_extra,75_21,IB,55,2850,60.41,1080
75_IB_extra,75_21,IB,56,2851,60.97,1081
75_IB_extra,75_21,IB,57,2852,61.47,1082
75_IB_extra,75_21,IB,58,4707,62.44,1083
75_IB_extra,75_21,IB,59,4708,63.06,1084
75_IB_extra,75_21,IB,60,4336,63.74,1085
75_IB_extra,75_21,IB,61,4337,65.14,1086
75_IB_extra,75_21,IB,62,1317,66.65,1087
75_IB_extra,75_21,IB,63,1318,67.22,1088
75_IB_extra,75_21,IB,64,1319,67.81,1089
75_IB_extra,75_21,IB,65,1281,68.1,1090
75_IB_extra,75_21,IB,66,1329,69.16,1091
75_IB_extra,75_21,IB,67,1330,69.92,1092
75_IB_extra,75_21,IB,68,5129,71.15,1093
75_IB_extra,75_21,IB,69,5130,72.38,1094
75_IB_extra,75_21,IB,70,1138,73.82,1095
75_IB_extra,75_21,IB,71,1139,74.84,1096
75_IB_extra,75_21,IB,72,1140,76.26,1097
75_IB_extra,75_21,IB,73,2515,77.5,1098
75_IB_extra,75_21,IB,74,2516,78.17,1099
75_IB_extra,75_21,IB,75,2517,78.69,1100
75_IB_extra,75_21,IB,76,2518,79.29,1101
75_IB_extra,75_21,IB,77,2520,80.93,1102
75_IB_extra,75_21,IB,78,2521,81.56,1103
75_IB_extra,75_21,IB,79,2522,82.85,1104
75_IB_extra,75_21,IB,80,2524,83.83,1105
75_IB_extra,75_21,IB,81,2523,84.4,1106
75_IB_extra,75_21,IB,82,2532,86.81,1107
75_IB_extra,75_21,IB,83,2533,88.04,1108
75_IB_extra,75_21,IB,84,2534,88.56,1109
75_IB_extra,75_21,IB,85,2535,89.56,1110
75_IB_extra,75_21,IB,86,2536,90.13,1111
75_IB_extra,75_21,IB,87,2616,90.6,1112
75_IB_extra,75_21,IB,88,2617,92.21,1113
75_IB_extra,75_21,IB,89,2557,93.71,1114
75_IB_extra,75_21,IB,90,4436,94.87,1115
75_IB_extra,75_21,IB,91,5008,95.86,1116
75_IB_extra,75_21,IB,92,4640,96.56,1117
75_IB_extra,75_21,IB,93,4347,98.43,1118
75_IB_extra,75_21,IB,94,7181,100,1119
