Route,Direction,StopOrder,StopID,PercentDone
83A_OB_EXTRA,OB,54,2488,92.24
83A_OB_EXTRA,OB,55,2489,92.98
83A_OB_EXTRA,OB,56,2448,94.67
83A_OB_EXTRA,OB,57,5026,95.4
83A_OB_EXTRA,OB,58,2450,96.36
83A_OB_EXTRA,OB,59,2490,97.16
83A_OB_EXTRA,OB,60,2491,98.07
83A_OB_EXTRA,OB,61,2492,100.0
83_OB_EXTRA,OB,1,7132,0.0
83_OB_EXTRA,OB,2,6230,2.1
83_OB_EXTRA,OB,3,6228,3.16
83_OB_EXTRA,OB,4,4788,4.92
83_OB_EXTRA,OB,5,6273,6.39
83_OB_EXTRA,OB,6,4891,7.89
83_OB_EXTRA,OB,7,7458,9.81
83_OB_EXTRA,OB,8,7425,11.28
83_OB_EXTRA,OB,9,7424,11.78
83_OB_EXTRA,OB,10,7423,12.94
83_OB_EXTRA,OB,11,1566,14.17
83_OB_EXTRA,OB,12,1567,15.1
83_OB_EXTRA,OB,13,4372,16.7
83_OB_EXTRA,OB,14,179,17.81
83_OB_EXTRA,OB,15,7431,19.28
83_OB_EXTRA,OB,16,175,20.86
83_OB_EXTRA,OB,17,176,21.97
83_OB_EXTRA,OB,18,181,23.36
83_OB_EXTRA,OB,19,182,24.87
83_OB_EXTRA,OB,20,183,26.55
83_OB_EXTRA,OB,21,184,28.54
83_OB_EXTRA,OB,22,185,29.52
83_OB_EXTRA,OB,23,186,31.13
83_OB_EXTRA,OB,24,187,32.8
83_OB_EXTRA,OB,25,188,35.14
83_OB_EXTRA,OB,26,189,36.65
83_OB_EXTRA,OB,27,190,37.56
83_OB_EXTRA,OB,28,1614,39.51
83_OB_EXTRA,OB,29,1615,41.99
83_OB_EXTRA,OB,30,1478,44.85
83_OB_EXTRA,OB,31,1479,46.29
83_OB_EXTRA,OB,32,315,49.85
83_OB_EXTRA,OB,33,336,54.42
83_OB_EXTRA,OB,34,1279,59.68
83_OB_EXTRA,OB,35,1283,63.21
83_OB_EXTRA,OB,36,4456,65.15
83_OB_EXTRA,OB,37,1284,66.47
83_OB_EXTRA,OB,38,1285,68.92
83_OB_EXTRA,OB,39,1016,72.05
83_OB_EXTRA,OB,40,1017,73.7
83_OB_EXTRA,OB,41,1018,74.51
83_OB_EXTRA,OB,42,1019,75.15
83_OB_EXTRA,OB,43,1020,75.99
83_OB_EXTRA,OB,44,1076,77.44
83_OB_EXTRA,OB,45,1077,79.04
83_OB_EXTRA,OB,46,2479,81.17
83_OB_EXTRA,OB,47,2480,82.64
83_OB_EXTRA,OB,48,2481,83.69
83_OB_EXTRA,OB,49,2482,85.81
83_OB_EXTRA,OB,50,2483,86.83
83_OB_EXTRA,OB,51,2484,87.85
83_OB_EXTRA,OB,52,2485,89.3
83_OB_EXTRA,OB,53,2486,90.35
83_OB_EXTRA,OB,54,2487,91.47
83_OB_EXTRA,OB,55,2488,92.55
83_OB_EXTRA,OB,56,2489,93.25
83_OB_EXTRA,OB,57,2448,94.88
83_OB_EXTRA,OB,58,5026,95.57
83_OB_EXTRA,OB,59,2450,96.57
83_OB_EXTRA,OB,60,2490,97.32
83_OB_EXTRA,OB,61,2491,98.17
83_OB_EXTRA,OB,62,2492,100.0
84X_OB_EXTRA,OB,1,342,0.0
84X_OB_EXTRA,OB,2,4495,3.98
84X_OB_EXTRA,OB,3,746,9.57
84X_OB_EXTRA,OB,4,844,12.21
84X_OB_EXTRA,OB,5,846,14.87
84X_OB_EXTRA,OB,6,848,17.32
84X_OB_EXTRA,OB,7,758,21.25
84X_OB_EXTRA,OB,8,760,23.51
84X_OB_EXTRA,OB,9,2007,26.81
84X_OB_EXTRA,OB,10,4571,32.92
84X_OB_EXTRA,OB,11,2014,35.14
84X_OB_EXTRA,OB,12,2016,37.21
84X_OB_EXTRA,OB,13,2017,38.54
84X_OB_EXTRA,OB,14,7362,41.53
84X_OB_EXTRA,OB,15,3134,46.64
84X_OB_EXTRA,OB,16,3135,47.78
84X_OB_EXTRA,OB,18,7363,60.17
84X_OB_EXTRA,OB,19,4588,61.62
84X_OB_EXTRA,OB,20,4589,62.45
84X_OB_EXTRA,OB,21,7364,63.36
84X_OB_EXTRA,OB,22,7365,64.16
84X_OB_EXTRA,OB,23,4210,67.11
84X_OB_EXTRA,OB,24,4211,67.45
84X_OB_EXTRA,OB,25,4215,71.08
84X_OB_EXTRA,OB,26,4216,72.15
84X_OB_EXTRA,OB,27,4222,75.62
84X_OB_EXTRA,OB,28,4224,76.85
84X_OB_EXTRA,OB,29,4225,78.78
84X_OB_EXTRA,OB,30,7462,81.41
84X_OB_EXTRA,OB,31,7461,82.42
84X_OB_EXTRA,OB,32,4230,86.21
84X_OB_EXTRA,OB,33,4248,89.28
84X_OB_EXTRA,OB,34,4252,91.56
84X_OB_EXTRA,OB,35,6137,94.98
84X_OB_EXTRA,OB,36,4956,100.0
120_IB_EXTRA,IB,1,284,0.0
120_IB_EXTRA,IB,2,4504,3.34
120_IB_EXTRA,IB,3,7028,7.84
120_IB_EXTRA,IB,4,5147,14.46
120_IB_EXTRA,IB,5,68,17.96
120_IB_EXTRA,IB,6,30,18.93
120_IB_EXTRA,IB,7,69,20.03
120_IB_EXTRA,IB,8,828,21.18
120_IB_EXTRA,IB,9,829,22.58
120_IB_EXTRA,IB,10,830,23.93
120_IB_EXTRA,IB,11,831,25.36
120_IB_EXTRA,IB,12,75,27.39
120_IB_EXTRA,IB,13,4501,29.32
120_IB_EXTRA,IB,14,4935,30.98
120_IB_EXTRA,IB,15,4502,31.96
120_IB_EXTRA,IB,16,4936,33.08
120_IB_EXTRA,IB,17,79,36.53
120_IB_EXTRA,IB,18,80,41.82
120_IB_EXTRA,IB,19,82,49.04
120_IB_EXTRA,IB,20,817,51.48
120_IB_EXTRA,IB,21,818,52.48
120_IB_EXTRA,IB,22,819,54.39
120_IB_EXTRA,IB,23,263,58.75
120_IB_EXTRA,IB,24,4725,61.32
120_IB_EXTRA,IB,25,273,68.98
120_IB_EXTRA,IB,26,405,83.18
120_IB_EXTRA,IB,27,408,88.14
120_IB_EXTRA,IB,28,409,89.36
120_IB_EXTRA,IB,29,410,91.34
120_IB_EXTRA,IB,30,411,92.68
120_IB_EXTRA,IB,31,412,96.43
120_IB_EXTRA,IB,32,413,97.29
120_IB_EXTRA,IB,33,414,98.92
120_IB_EXTRA,IB,34,415,100.0
122_IB_EXTRA,IB,1,1423,0.0
122_IB_EXTRA,IB,2,1424,1.06
122_IB_EXTRA,IB,3,1425,2.83
122_IB_EXTRA,IB,4,1426,4.39
122_IB_EXTRA,IB,5,1427,5.82
122_IB_EXTRA,IB,6,1428,6.96
122_IB_EXTRA,IB,7,1429,8.06
122_IB_EXTRA,IB,8,1430,9.55
122_IB_EXTRA,IB,9,1432,10.5
122_IB_EXTRA,IB,10,1433,11.86
122_IB_EXTRA,IB,11,1434,12.9
122_IB_EXTRA,IB,12,1435,13.93
122_IB_EXTRA,IB,13,7439,15.2
122_IB_EXTRA,IB,14,7454,16.5
122_IB_EXTRA,IB,15,1380,18.45
122_IB_EXTRA,IB,16,1381,19.55
122_IB_EXTRA,IB,17,1382,21.74
122_IB_EXTRA,IB,18,1383,23.22
122_IB_EXTRA,IB,19,1384,24.78
122_IB_EXTRA,IB,20,1385,26.22
122_IB_EXTRA,IB,21,1348,29.61
122_IB_EXTRA,IB,22,1349,30.97
122_IB_EXTRA,IB,23,1350,32.27
122_IB_EXTRA,IB,24,1352,35.03
122_IB_EXTRA,IB,25,1353,36.51
122_IB_EXTRA,IB,26,7589,39.97
122_IB_EXTRA,IB,27,1355,40.34
122_IB_EXTRA,IB,28,1357,42.76
122_IB_EXTRA,IB,29,1359,46.57
122_IB_EXTRA,IB,30,279,54.33
122_IB_EXTRA,IB,31,3,60.21
122_IB_EXTRA,IB,32,12,65.3
122_IB_EXTRA,IB,33,14,67.0
122_IB_EXTRA,IB,34,53,69.23
122_IB_EXTRA,IB,35,54,70.42
122_IB_EXTRA,IB,36,55,71.61
122_IB_EXTRA,IB,37,56,75.08
122_IB_EXTRA,IB,38,58,76.84
122_IB_EXTRA,IB,39,59,78.0
122_IB_EXTRA,IB,40,60,79.54
122_IB_EXTRA,IB,41,820,81.25
122_IB_EXTRA,IB,42,821,82.42
122_IB_EXTRA,IB,43,63,84.53
122_IB_EXTRA,IB,44,64,85.44
122_IB_EXTRA,IB,45,65,86.29
122_IB_EXTRA,IB,46,66,87.47
122_IB_EXTRA,IB,47,4498,88.73
122_IB_EXTRA,IB,48,1660,91.53
122_IB_EXTRA,IB,49,1661,93.0
122_IB_EXTRA,IB,50,4523,95.86
122_IB_EXTRA,IB,51,4524,97.2
122_IB_EXTRA,IB,52,4322,100.0
142_IB_EXTRA,IB,1,877,0.0
142_IB_EXTRA,IB,2,876,3.89
142_IB_EXTRA,IB,3,3011,5.18
142_IB_EXTRA,IB,4,2896,6.13
142_IB_EXTRA,IB,5,2897,6.59
142_IB_EXTRA,IB,6,1062,9.15
142_IB_EXTRA,IB,7,1063,9.87
142_IB_EXTRA,IB,8,1064,10.85
142_IB_EXTRA,IB,9,1065,11.69
142_IB_EXTRA,IB,10,1066,12.91
142_IB_EXTRA,IB,11,1067,14.07
142_IB_EXTRA,IB,12,1068,15.32
142_IB_EXTRA,IB,13,1069,18.33
142_IB_EXTRA,IB,14,1070,19.23
142_IB_EXTRA,IB,15,1071,20.28
142_IB_EXTRA,IB,16,4528,20.88
142_IB_EXTRA,IB,17,1072,22.19
142_IB_EXTRA,IB,18,7577,24.39
142_IB_EXTRA,IB,19,1353,25.85
142_IB_EXTRA,IB,20,1354,28.1
142_IB_EXTRA,IB,21,7589,28.98
142_IB_EXTRA,IB,22,7578,30.68
142_IB_EXTRA,IB,23,7582,33.42
142_IB_EXTRA,IB,24,407,41.83
142_IB_EXTRA,IB,25,2498,44.68
142_IB_EXTRA,IB,26,2499,46.82
142_IB_EXTRA,IB,27,2500,50.1
142_IB_EXTRA,IB,28,2501,52.4
142_IB_EXTRA,IB,29,7623,53.83
142_IB_EXTRA,IB,30,6312,69.94
142_IB_EXTRA,IB,31,7197,71.98
142_IB_EXTRA,IB,32,7195,74.08
142_IB_EXTRA,IB,33,3653,75.28
142_IB_EXTRA,IB,34,6055,77.61
142_IB_EXTRA,IB,35,1073,80.04
142_IB_EXTRA,IB,36,3641,81.74
142_IB_EXTRA,IB,37,3642,82.9
142_IB_EXTRA,IB,38,3643,86.58
142_IB_EXTRA,IB,39,3583,88.08
142_IB_EXTRA,IB,40,3584,88.54
142_IB_EXTRA,IB,41,3585,89.7
142_IB_EXTRA,IB,42,3625,91.79
142_IB_EXTRA,IB,43,3626,92.49
142_IB_EXTRA,IB,44,3627,93.25
142_IB_EXTRA,IB,45,3628,94.15
142_IB_EXTRA,IB,46,6052,96.94
142_IB_EXTRA,IB,47,3613,97.67
142_IB_EXTRA,IB,48,3615,98.21
142_IB_EXTRA,IB,49,3616,100.0
17A_IB_EXTRA,IB,1,956,0.0
17A_IB_EXTRA,IB,2,957,1.19
17A_IB_EXTRA,IB,3,958,2.54
17A_IB_EXTRA,IB,4,959,3.3
17A_IB_EXTRA,IB,5,960,5.5
17A_IB_EXTRA,IB,6,961,6.45
17A_IB_EXTRA,IB,7,962,8.07
17A_IB_EXTRA,IB,8,963,9.02
17A_IB_EXTRA,IB,9,964,10.91
17A_IB_EXTRA,IB,10,965,12.48
17A_IB_EXTRA,IB,11,966,15.52
17A_IB_EXTRA,IB,12,967,16.74
17A_IB_EXTRA,IB,13,968,17.83
17A_IB_EXTRA,IB,14,1252,19.78
17A_IB_EXTRA,IB,15,1228,21.91
17A_IB_EXTRA,IB,16,1244,22.64
17A_IB_EXTRA,IB,17,4597,25.96
17A_IB_EXTRA,IB,18,1246,28.71
17A_IB_EXTRA,IB,19,1229,29.54
17A_IB_EXTRA,IB,20,5174,30.43
17A_IB_EXTRA,IB,21,6078,31.19
17A_IB_EXTRA,IB,22,7112,33.27
17A_IB_EXTRA,IB,23,972,34.74
17A_IB_EXTRA,IB,24,973,36.59
17A_IB_EXTRA,IB,25,974,40.03
17A_IB_EXTRA,IB,26,975,41.83
17A_IB_EXTRA,IB,27,5055,43.38
17A_IB_EXTRA,IB,28,976,44.59
17A_IB_EXTRA,IB,29,127,47.21
17A_IB_EXTRA,IB,30,112,49.26
17A_IB_EXTRA,IB,31,113,51.88
17A_IB_EXTRA,IB,32,128,54.24
17A_IB_EXTRA,IB,33,129,55.66
17A_IB_EXTRA,IB,34,130,56.44
17A_IB_EXTRA,IB,35,131,57.21
17A_IB_EXTRA,IB,36,132,58.4
17A_IB_EXTRA,IB,37,7458,59.94
17A_IB_EXTRA,IB,38,979,62.06
17A_IB_EXTRA,IB,39,980,65.37
17A_IB_EXTRA,IB,40,981,66.25
17A_IB_EXTRA,IB,41,1576,69.25
17A_IB_EXTRA,IB,42,1577,70.54
17A_IB_EXTRA,IB,43,1578,71.32
17A_IB_EXTRA,IB,44,4364,73.19
17A_IB_EXTRA,IB,45,1579,73.73
17A_IB_EXTRA,IB,46,1580,75.64
17A_IB_EXTRA,IB,47,7237,76.68
17A_IB_EXTRA,IB,48,7241,77.47
17A_IB_EXTRA,IB,49,7247,78.08
17A_IB_EXTRA,IB,50,7243,79.33
17A_IB_EXTRA,IB,51,7334,80.44
17A_IB_EXTRA,IB,52,6274,82.01
17A_IB_EXTRA,IB,53,1838,82.87
17A_IB_EXTRA,IB,54,2338,84.18
17A_IB_EXTRA,IB,55,2290,86.08
17A_IB_EXTRA,IB,56,6179,87.68
17A_IB_EXTRA,IB,57,6180,88.05
17A_IB_EXTRA,IB,58,7297,89.05
17A_IB_EXTRA,IB,59,7389,93.75
17A_IB_EXTRA,IB,60,7025,100.0
185_IB_EXTRA,IB,1,4108,0.0
185_IB_EXTRA,IB,2,4109,4.87
185_IB_EXTRA,IB,3,4110,7.0
185_IB_EXTRA,IB,4,4111,8.03
185_IB_EXTRA,IB,5,4112,11.18
185_IB_EXTRA,IB,6,4113,12.79
185_IB_EXTRA,IB,7,4095,19.07
185_IB_EXTRA,IB,8,4192,27.91
185_IB_EXTRA,IB,9,4194,35.42
185_IB_EXTRA,IB,10,4196,43.85
185_IB_EXTRA,IB,11,4422,46.59
185_IB_EXTRA,IB,12,7369,50.13
185_IB_EXTRA,IB,13,7295,52.29
185_IB_EXTRA,IB,14,4199,56.74
185_IB_EXTRA,IB,15,4416,61.12
185_IB_EXTRA,IB,16,4417,61.39
185_IB_EXTRA,IB,17,4419,63.42
185_IB_EXTRA,IB,18,4420,67.0
185_IB_EXTRA,IB,19,4421,69.93
185_IB_EXTRA,IB,20,2113,73.0
185_IB_EXTRA,IB,21,4131,81.34
185_IB_EXTRA,IB,22,7294,83.64
185_IB_EXTRA,IB,23,4156,91.04
185_IB_EXTRA,IB,24,4167,100.0
220_IB_EXTRA,IB,1,1828,0.0
220_IB_EXTRA,IB,2,1829,0.57
220_IB_EXTRA,IB,3,1830,2.51
220_IB_EXTRA,IB,4,1831,3.08
220_IB_EXTRA,IB,5,4464,7.26
220_IB_EXTRA,IB,6,1869,8.36
220_IB_EXTRA,IB,7,1870,9.02
220_IB_EXTRA,IB,8,1871,10.45
220_IB_EXTRA,IB,9,1872,11.12
220_IB_EXTRA,IB,10,1873,12.08
220_IB_EXTRA,IB,11,1874,12.79
220_IB_EXTRA,IB,12,1875,13.41
220_IB_EXTRA,IB,13,1876,14.05
220_IB_EXTRA,IB,14,1877,15.31
220_IB_EXTRA,IB,15,1878,16.3
220_IB_EXTRA,IB,16,1879,17.54
220_IB_EXTRA,IB,17,1880,17.95
220_IB_EXTRA,IB,18,1881,18.69
220_IB_EXTRA,IB,19,7379,20.18
220_IB_EXTRA,IB,20,4903,20.86
220_IB_EXTRA,IB,21,1883,21.74
220_IB_EXTRA,IB,22,1884,22.69
220_IB_EXTRA,IB,23,1902,24.39
220_IB_EXTRA,IB,24,1903,25.15
220_IB_EXTRA,IB,25,1904,26.35
220_IB_EXTRA,IB,26,1840,28.5
220_IB_EXTRA,IB,27,1841,29.67
220_IB_EXTRA,IB,28,1842,30.95
220_IB_EXTRA,IB,29,7298,34.09
220_IB_EXTRA,IB,30,2294,36.17
220_IB_EXTRA,IB,31,6039,37.73
220_IB_EXTRA,IB,32,1816,38.26
220_IB_EXTRA,IB,33,1817,39.66
220_IB_EXTRA,IB,34,1818,40.43
220_IB_EXTRA,IB,35,1819,41.09
220_IB_EXTRA,IB,36,2468,43.38
220_IB_EXTRA,IB,37,7319,44.62
220_IB_EXTRA,IB,38,7342,46.38
220_IB_EXTRA,IB,39,7125,47.97
220_IB_EXTRA,IB,40,7344,49.89
220_IB_EXTRA,IB,41,2510,50.96
220_IB_EXTRA,IB,42,7242,52.16
220_IB_EXTRA,IB,43,7238,52.74
220_IB_EXTRA,IB,44,7224,53.73
220_IB_EXTRA,IB,45,1581,54.22
220_IB_EXTRA,IB,46,4793,56.76
220_IB_EXTRA,IB,47,6068,58.17
220_IB_EXTRA,IB,48,1584,58.69
220_IB_EXTRA,IB,49,1585,60.33
220_IB_EXTRA,IB,50,1586,61.29
220_IB_EXTRA,IB,51,1600,62.52
220_IB_EXTRA,IB,52,1601,63.1
220_IB_EXTRA,IB,53,1602,64.31
220_IB_EXTRA,IB,54,1603,64.8
220_IB_EXTRA,IB,55,1604,65.79
220_IB_EXTRA,IB,56,1587,67.23
220_IB_EXTRA,IB,57,4539,67.98
220_IB_EXTRA,IB,58,1606,69.15
220_IB_EXTRA,IB,59,1607,70.13
220_IB_EXTRA,IB,60,1608,71.01
220_IB_EXTRA,IB,61,1609,71.88
220_IB_EXTRA,IB,62,1610,72.84
220_IB_EXTRA,IB,63,7471,73.45
220_IB_EXTRA,IB,64,1512,75.27
220_IB_EXTRA,IB,65,1538,76.43
220_IB_EXTRA,IB,66,1513,77.92
220_IB_EXTRA,IB,67,4592,79.4
220_IB_EXTRA,IB,68,4375,83.42
220_IB_EXTRA,IB,69,4366,84.02
220_IB_EXTRA,IB,70,4479,84.31
220_IB_EXTRA,IB,71,4376,84.74
220_IB_EXTRA,IB,72,4377,85.65
220_IB_EXTRA,IB,73,4890,86.05
220_IB_EXTRA,IB,74,4369,88.21
220_IB_EXTRA,IB,75,4368,89.33
220_IB_EXTRA,IB,76,4781,90.25
220_IB_EXTRA,IB,77,107,91.42
220_IB_EXTRA,IB,78,7092,93.96
220_IB_EXTRA,IB,79,110,94.75
220_IB_EXTRA,IB,80,124,98.8
220_IB_EXTRA,IB,81,4686,100.0
25X_IB_EXTRA,IB,1,3890,0.0
25X_IB_EXTRA,IB,2,3891,0.35
25X_IB_EXTRA,IB,3,7187,2.68
25X_IB_EXTRA,IB,4,4001,5.47
25X_IB_EXTRA,IB,5,3949,7.15
25X_IB_EXTRA,IB,6,3950,8.09
25X_IB_EXTRA,IB,7,3372,9.94
25X_IB_EXTRA,IB,8,3373,11.45
25X_IB_EXTRA,IB,9,3374,12.22
25X_IB_EXTRA,IB,10,2233,13.81
25X_IB_EXTRA,IB,11,2232,14.82
25X_IB_EXTRA,IB,12,2234,15.68
25X_IB_EXTRA,IB,13,2235,17.44
25X_IB_EXTRA,IB,14,2239,22.31
25X_IB_EXTRA,IB,15,2241,27.06
25X_IB_EXTRA,IB,16,2242,28.44
25X_IB_EXTRA,IB,17,7435,34.46
25X_IB_EXTRA,IB,18,2722,34.9
25X_IB_EXTRA,IB,19,4413,38.7
25X_IB_EXTRA,IB,20,1476,41.15
25X_IB_EXTRA,IB,21,7453,44.12
25X_IB_EXTRA,IB,22,1478,53.12
25X_IB_EXTRA,IB,23,1479,55.27
25X_IB_EXTRA,IB,24,315,58.01
25X_IB_EXTRA,IB,25,336,65.53
25X_IB_EXTRA,IB,26,406,75.34
25X_IB_EXTRA,IB,27,747,77.38
25X_IB_EXTRA,IB,28,748,78.87
25X_IB_EXTRA,IB,29,749,81.05
25X_IB_EXTRA,IB,30,750,82.62
25X_IB_EXTRA,IB,31,751,83.53
25X_IB_EXTRA,IB,32,752,85.6
25X_IB_EXTRA,IB,33,753,86.57
25X_IB_EXTRA,IB,34,754,87.05
25X_IB_EXTRA,IB,35,755,88.35
25X_IB_EXTRA,IB,36,756,89.7
25X_IB_EXTRA,IB,37,757,90.23
25X_IB_EXTRA,IB,38,758,91.08
25X_IB_EXTRA,IB,39,759,92.7
25X_IB_EXTRA,IB,40,760,93.84
25X_IB_EXTRA,IB,41,761,94.41
25X_IB_EXTRA,IB,42,762,94.85
25X_IB_EXTRA,IB,43,763,95.96
25X_IB_EXTRA,IB,44,4953,100.0
26_IB_EXTRA,IB,1,2210,0.0
26_IB_EXTRA,IB,2,2211,3.7
26_IB_EXTRA,IB,3,2241,11.05
26_IB_EXTRA,IB,4,2242,13.65
26_IB_EXTRA,IB,5,2243,18.66
26_IB_EXTRA,IB,6,2244,20.67
26_IB_EXTRA,IB,7,2245,22.25
26_IB_EXTRA,IB,8,2246,25.55
26_IB_EXTRA,IB,9,2247,29.81
26_IB_EXTRA,IB,10,2248,32.0
26_IB_EXTRA,IB,11,2249,33.22
26_IB_EXTRA,IB,12,2250,34.53
26_IB_EXTRA,IB,13,2251,35.6
26_IB_EXTRA,IB,14,1472,38.47
26_IB_EXTRA,IB,15,4408,40.66
26_IB_EXTRA,IB,16,1473,41.64
26_IB_EXTRA,IB,17,1474,45.34
26_IB_EXTRA,IB,18,1476,49.46
26_IB_EXTRA,IB,19,7453,53.63
26_IB_EXTRA,IB,20,1478,58.7
26_IB_EXTRA,IB,21,1479,62.27
26_IB_EXTRA,IB,22,315,68.36
26_IB_EXTRA,IB,23,347,79.13
26_IB_EXTRA,IB,24,406,87.2
26_IB_EXTRA,IB,25,2810,97.42
26_IB_EXTRA,IB,26,7387,100.0
27A_IB_EXTRA,IB,1,956,0.0
27A_IB_EXTRA,IB,2,957,4.96
27A_IB_EXTRA,IB,3,958,7.06
27A_IB_EXTRA,IB,4,959,8.32
27A_IB_EXTRA,IB,5,960,10.11
27A_IB_EXTRA,IB,6,961,11.4
27A_IB_EXTRA,IB,7,962,13.16
27A_IB_EXTRA,IB,8,635,16.07
27A_IB_EXTRA,IB,9,636,17.69
27A_IB_EXTRA,IB,10,637,20.04
27A_IB_EXTRA,IB,11,638,20.67
27A_IB_EXTRA,IB,12,639,21.89
27A_IB_EXTRA,IB,13,640,23.59
27A_IB_EXTRA,IB,14,641,24.85
27A_IB_EXTRA,IB,15,642,26.18
27A_IB_EXTRA,IB,16,643,28.37
27A_IB_EXTRA,IB,17,644,29.55
27A_IB_EXTRA,IB,18,645,31.78
27A_IB_EXTRA,IB,19,1796,34.22
27A_IB_EXTRA,IB,20,1797,35.31
27A_IB_EXTRA,IB,21,1798,37.56
27A_IB_EXTRA,IB,22,1799,39.11
27A_IB_EXTRA,IB,23,1800,40.39
27A_IB_EXTRA,IB,24,1801,41.76
27A_IB_EXTRA,IB,25,1277,43.7
27A_IB_EXTRA,IB,26,1219,46.34
27A_IB_EXTRA,IB,27,1220,48.58
27A_IB_EXTRA,IB,28,1221,51.27
27A_IB_EXTRA,IB,29,664,54.83
27A_IB_EXTRA,IB,30,665,57.4
27A_IB_EXTRA,IB,31,666,59.41
27A_IB_EXTRA,IB,32,667,60.54
27A_IB_EXTRA,IB,33,668,63.11
27A_IB_EXTRA,IB,34,614,66.0
27A_IB_EXTRA,IB,35,615,67.69
27A_IB_EXTRA,IB,36,616,69.18
27A_IB_EXTRA,IB,37,617,70.84
27A_IB_EXTRA,IB,38,618,72.46
27A_IB_EXTRA,IB,39,619,74.85
27A_IB_EXTRA,IB,40,675,76.26
27A_IB_EXTRA,IB,41,620,85.36
27A_IB_EXTRA,IB,42,7568,100.0
33X_IB_EXTRA,IB,1,3815,0.0
33X_IB_EXTRA,IB,2,3816,0.53
33X_IB_EXTRA,IB,3,3566,1.65
33X_IB_EXTRA,IB,4,3567,2.31
33X_IB_EXTRA,IB,5,7292,3.74
33X_IB_EXTRA,IB,6,3818,4.51
33X_IB_EXTRA,IB,7,3819,5.67
33X_IB_EXTRA,IB,8,3820,6.38
33X_IB_EXTRA,IB,9,3822,7.04
33X_IB_EXTRA,IB,10,3823,7.86
33X_IB_EXTRA,IB,11,3824,8.55
33X_IB_EXTRA,IB,12,3565,9.3
33X_IB_EXTRA,IB,13,3825,10.06
33X_IB_EXTRA,IB,14,3826,10.98
33X_IB_EXTRA,IB,15,3827,11.81
33X_IB_EXTRA,IB,16,3828,12.42
33X_IB_EXTRA,IB,17,3829,13.01
33X_IB_EXTRA,IB,18,3831,14.38
33X_IB_EXTRA,IB,19,3832,15.04
33X_IB_EXTRA,IB,20,3833,16.35
33X_IB_EXTRA,IB,21,3834,17.41
33X_IB_EXTRA,IB,22,3835,18.2
33X_IB_EXTRA,IB,23,3836,19.58
33X_IB_EXTRA,IB,24,3837,21.01
33X_IB_EXTRA,IB,25,3838,22.13
33X_IB_EXTRA,IB,26,3840,23.23
33X_IB_EXTRA,IB,27,3842,24.64
33X_IB_EXTRA,IB,28,3843,25.67
33X_IB_EXTRA,IB,29,3844,26.39
33X_IB_EXTRA,IB,30,3845,27.0
33X_IB_EXTRA,IB,31,3846,27.92
33X_IB_EXTRA,IB,32,3848,29.06
33X_IB_EXTRA,IB,33,3849,29.48
33X_IB_EXTRA,IB,34,3850,30.35
33X_IB_EXTRA,IB,35,3851,30.63
33X_IB_EXTRA,IB,36,3852,31.33
33X_IB_EXTRA,IB,37,3853,32.63
33X_IB_EXTRA,IB,38,3854,33.91
33X_IB_EXTRA,IB,39,3855,36.01
33X_IB_EXTRA,IB,40,3856,37.86
33X_IB_EXTRA,IB,41,3857,38.63
33X_IB_EXTRA,IB,42,3858,39.44
33X_IB_EXTRA,IB,43,3859,39.76
33X_IB_EXTRA,IB,44,3860,40.54
33X_IB_EXTRA,IB,45,3861,40.93
33X_IB_EXTRA,IB,46,3862,41.65
33X_IB_EXTRA,IB,47,3863,43.02
33X_IB_EXTRA,IB,48,3748,44.69
33X_IB_EXTRA,IB,49,6050,45.84
33X_IB_EXTRA,IB,50,7398,73.93
33X_IB_EXTRA,IB,51,6252,79.2
33X_IB_EXTRA,IB,52,302,83.2
33X_IB_EXTRA,IB,53,333,87.71
33X_IB_EXTRA,IB,54,403,95.85
33X_IB_EXTRA,IB,55,747,98.33
33X_IB_EXTRA,IB,56,748,100.0
33_IB_EXTRA,IB,1,6048,0.0
33_IB_EXTRA,IB,2,5064,0.27
33_IB_EXTRA,IB,3,7173,1.04
33_IB_EXTRA,IB,4,3811,1.67
33_IB_EXTRA,IB,5,3812,2.43
33_IB_EXTRA,IB,6,3664,2.76
33_IB_EXTRA,IB,7,3813,4.63
33_IB_EXTRA,IB,8,3814,5.68
33_IB_EXTRA,IB,9,7592,8.76
33_IB_EXTRA,IB,10,3815,8.9
33_IB_EXTRA,IB,11,3816,9.35
33_IB_EXTRA,IB,12,3566,10.42
33_IB_EXTRA,IB,13,3567,11.06
33_IB_EXTRA,IB,14,7292,12.35
33_IB_EXTRA,IB,15,3818,13.01
33_IB_EXTRA,IB,16,3819,14.15
33_IB_EXTRA,IB,17,3820,14.74
33_IB_EXTRA,IB,18,3822,15.36
33_IB_EXTRA,IB,19,3823,16.4
33_IB_EXTRA,IB,20,3824,17.03
33_IB_EXTRA,IB,21,3565,17.74
33_IB_EXTRA,IB,22,3825,18.38
33_IB_EXTRA,IB,23,3826,18.98
33_IB_EXTRA,IB,24,3827,19.66
33_IB_EXTRA,IB,25,3828,20.19
33_IB_EXTRA,IB,26,3829,20.67
33_IB_EXTRA,IB,27,3831,21.69
33_IB_EXTRA,IB,28,3832,22.3
33_IB_EXTRA,IB,29,3833,23.36
33_IB_EXTRA,IB,30,3834,24.05
